long,lat,alt,gradient,speed,acceleration,time
40.36900000000001,0.0,0.0,0.0,24.0,-5.0,1.46
40.60875000000001,0.0,0.0,0.0,23.95,-5.0,1.47
40.848000000000006,0.0,0.0,0.0,23.9,-5.0,1.48
41.08675000000001,0.0,0.0,0.0,23.85,-5.0,1.49
41.32500000000001,0.0,0.0,0.0,23.8,-5.0,1.5
41.56275000000001,0.0,0.0,0.0,23.75,-5.0,1.51
41.80000000000001,0.0,0.0,0.0,23.7,-5.0,1.52
42.03675000000001,0.0,0.0,0.0,23.65,-5.0,1.53
42.27300000000001,0.0,0.0,0.0,23.6,-5.0,1.54
42.50875000000001,0.0,0.0,0.0,23.55,-5.0,1.55
42.744000000000014,0.0,0.0,0.0,23.5,-5.0,1.56
42.97875000000001,0.0,0.0,0.0,23.45,-5.0,1.57
43.213000000000015,0.0,0.0,0.0,23.4,-5.0,1.58
43.446750000000016,0.0,0.0,0.0,23.35,-5.0,1.59
43.680000000000014,0.0,0.0,0.0,23.3,-5.0,1.6
43.91275000000002,0.0,0.0,0.0,23.25,-5.0,1.61
44.14500000000002,0.0,0.0,0.0,23.2,-5.0,1.62
44.376750000000015,0.0,0.0,0.0,23.15,-5.0,1.63
44.60800000000002,0.0,0.0,0.0,23.1,-5.0,1.64
44.83875000000002,0.0,0.0,0.0,23.05,-5.0,1.65
45.06900000000002,0.0,0.0,0.0,23.0,-5.0,1.66
45.29875000000002,0.0,0.0,0.0,22.95,-5.0,1.67
45.52800000000002,0.0,0.0,0.0,22.9,-5.0,1.68
45.75675000000002,0.0,0.0,0.0,22.85,-5.0,1.69
45.98500000000002,0.0,0.0,0.0,22.8,-5.0,1.7
46.21275000000002,0.0,0.0,0.0,22.75,-5.0,1.71
46.44000000000002,0.0,0.0,0.0,22.7,-5.0,1.72
46.66675000000002,0.0,0.0,0.0,22.65,-5.0,1.73
46.89300000000002,0.0,0.0,0.0,22.6,-5.0,1.74
47.11875000000002,0.0,0.0,0.0,22.55,-5.0,1.75
47.34400000000002,0.0,0.0,0.0,22.5,-5.0,1.76
47.56875000000002,0.0,0.0,0.0,22.45,-5.0,1.77
47.79300000000002,0.0,0.0,0.0,22.4,-5.0,1.78
48.01675000000002,0.0,0.0,0.0,22.35,-5.0,1.79
48.24000000000002,0.0,0.0,0.0,22.3,-5.0,1.8
48.46275000000002,0.0,0.0,0.0,22.25,-5.0,1.81
48.685000000000024,0.0,0.0,0.0,22.2,-5.0,1.82
48.906750000000024,0.0,0.0,0.0,22.15,-5.0,1.83
49.12800000000002,0.0,0.0,0.0,22.1,-5.0,1.84
49.348750000000024,0.0,0.0,0.0,22.05,-5.0,1.85
49.569000000000024,0.0,0.0,0.0,22.0,-5.0,1.86
49.78875000000002,0.0,0.0,0.0,21.95,-5.0,1.87
50.008000000000024,0.0,0.0,0.0,21.9,-5.0,1.88
50.226750000000024,0.0,0.0,0.0,21.85,-5.0,1.89
50.44500000000002,0.0,0.0,0.0,21.8,-5.0,1.9
50.662750000000024,0.0,0.0,0.0,21.75,-5.0,1.91
50.880000000000024,0.0,0.0,0.0,21.7,-5.0,1.92
51.09675000000002,0.0,0.0,0.0,21.65,-5.0,1.93
51.313000000000024,0.0,0.0,0.0,21.6,-5.0,1.94
51.528750000000024,0.0,0.0,0.0,21.55,-5.0,1.95
51.74400000000002,0.0,0.0,0.0,21.5,-5.0,1.96
51.95875000000002,0.0,0.0,0.0,21.45,-5.0,1.97
52.17300000000002,0.0,0.0,0.0,21.4,-5.0,1.98
52.38675000000002,0.0,0.0,0.0,21.35,-5.0,1.99
52.60000000000002,0.0,0.0,0.0,21.3,-5.0,2.0
52.81275000000002,0.0,0.0,0.0,21.25,-5.0,2.01
53.02500000000002,0.0,0.0,0.0,21.2,-5.0,2.02
53.23675000000002,0.0,0.0,0.0,21.15,-5.0,2.03
53.44800000000002,0.0,0.0,0.0,21.1,-5.0,2.04
53.65875000000002,0.0,0.0,0.0,21.05,-5.0,2.05
53.86900000000002,0.0,0.0,0.0,21.0,-5.0,2.06
54.07875000000002,0.0,0.0,0.0,20.95,-5.0,2.07
54.28800000000002,0.0,0.0,0.0,20.9,-5.0,2.08
54.49675000000002,0.0,0.0,0.0,20.85,-5.0,2.09
54.70500000000002,0.0,0.0,0.0,20.8,-5.0,2.1
54.91275000000002,0.0,0.0,0.0,20.75,-5.0,2.11
55.12000000000002,0.0,0.0,0.0,20.7,-5.0,2.12
55.32675000000002,0.0,0.0,0.0,20.65,-5.0,2.13
55.533000000000015,0.0,0.0,0.0,20.6,-5.0,2.14
55.73875000000002,0.0,0.0,0.0,20.55,-5.0,2.15
55.94400000000002,0.0,0.0,0.0,20.5,-5.0,2.16
56.148750000000014,0.0,0.0,0.0,20.45,-5.0,2.17
56.353000000000016,0.0,0.0,0.0,20.4,-5.0,2.18
56.556750000000015,0.0,0.0,0.0,20.35,-5.0,2.19
56.76000000000001,0.0,0.0,0.0,20.3,-5.0,2.2
56.962750000000014,0.0,0.0,0.0,20.25,-5.0,2.21
57.16500000000001,0.0,0.0,0.0,20.2,-5.0,2.22
57.36675000000001,0.0,0.0,0.0,20.15,-5.0,2.23
57.56800000000001,0.0,0.0,0.0,20.1,-5.0,2.24
57.76875000000001,0.0,0.0,0.0,20.05,-5.0,2.25
57.96900000000001,0.0,0.0,0.0,20.0,-5.0,2.26
58.16875000000001,0.0,0.0,0.0,19.95,-5.0,2.27
58.36800000000001,0.0,0.0,0.0,19.9,-5.0,2.28
58.566750000000006,0.0,0.0,0.0,19.85,-5.0,2.29
58.76500000000001,0.0,0.0,0.0,19.8,-5.0,2.3
58.96275000000001,0.0,0.0,0.0,19.75,-5.0,2.31
59.160000000000004,0.0,0.0,0.0,19.7,-5.0,2.32
59.356750000000005,0.0,0.0,0.0,19.65,-5.0,2.33
59.553000000000004,0.0,0.0,0.0,19.6,-5.0,2.34
59.74875,0.0,0.0,0.0,19.55,-5.0,2.35
59.944,0.0,0.0,0.0,19.5,-5.0,2.36
60.13875,0.0,0.0,0.0,19.45,-5.0,2.37
60.333,0.0,0.0,0.0,19.4,-5.0,2.38
60.52675,0.0,0.0,0.0,19.35,-5.0,2.39
60.72,0.0,0.0,0.0,19.3,-5.0,2.4
60.912749999999996,0.0,0.0,0.0,19.25,-5.0,2.41
61.105,0.0,0.0,0.0,19.2,-5.0,2.42
61.296749999999996,0.0,0.0,0.0,19.15,-5.0,2.43
61.48799999999999,0.0,0.0,0.0,19.1,-5.0,2.44
61.678749999999994,0.0,0.0,0.0,19.05,-5.0,2.45
61.86899999999999,0.0,0.0,0.0,19.0,-5.0,2.46
62.05874999999999,0.0,0.0,0.0,18.95,-5.0,2.47
62.24799999999999,0.0,0.0,0.0,18.9,-5.0,2.48
62.43674999999999,0.0,0.0,0.0,18.85,-5.0,2.49
62.624999999999986,0.0,0.0,0.0,18.8,-5.0,2.5
62.81274999999999,0.0,0.0,0.0,18.75,-5.0,2.51
62.999999999999986,0.0,0.0,0.0,18.7,-5.0,2.52
63.18674999999999,0.0,0.0,0.0,18.65,-5.0,2.53
63.37299999999999,0.0,0.0,0.0,18.6,-5.0,2.54
63.55874999999999,0.0,0.0,0.0,18.55,-5.0,2.55
63.74399999999999,0.0,0.0,0.0,18.5,-5.0,2.56
63.928749999999994,0.0,0.0,0.0,18.45,-5.0,2.57
64.113,0.0,0.0,0.0,18.4,-5.0,2.58
64.29675,0.0,0.0,0.0,18.35,-5.0,2.59
64.48,0.0,0.0,0.0,18.3,-5.0,2.6
64.66275,0.0,0.0,0.0,18.25,-5.0,2.61
64.845,0.0,0.0,0.0,18.2,-5.0,2.62
65.02674999999999,0.0,0.0,0.0,18.15,-5.0,2.63
65.208,0.0,0.0,0.0,18.1,-5.0,2.64
65.38875,0.0,0.0,0.0,18.05,-5.0,2.65
65.569,0.0,0.0,0.0,18.0,-5.0,2.66
65.74875,0.0,0.0,0.0,17.95,-5.0,2.67
65.928,0.0,0.0,0.0,17.9,-5.0,2.68
66.10674999999999,0.0,0.0,0.0,17.85,-5.0,2.69
66.285,0.0,0.0,0.0,17.8,-5.0,2.7
66.46275,0.0,0.0,0.0,17.75,-5.0,2.71
66.64,0.0,0.0,0.0,17.7,-5.0,2.72
66.81675,0.0,0.0,0.0,17.65,-5.0,2.73
66.993,0.0,0.0,0.0,17.6,-5.0,2.74
67.16874999999999,0.0,0.0,0.0,17.55,-5.0,2.75
67.344,0.0,0.0,0.0,17.5,-5.0,2.76
67.51875,0.0,0.0,0.0,17.45,-5.0,2.77
67.693,0.0,0.0,0.0,17.4,-5.0,2.78
67.86675,0.0,0.0,0.0,17.35,-5.0,2.79
68.03999999999999,0.0,0.0,0.0,17.3,-5.0,2.8
68.21274999999999,0.0,0.0,0.0,17.25,-5.0,2.81
68.38499999999999,0.0,0.0,0.0,17.2,-5.0,2.82
68.55675,0.0,0.0,0.0,17.15,-5.0,2.83
68.728,0.0,0.0,0.0,17.1,-5.0,2.84
68.89874999999999,0.0,0.0,0.0,17.05,-5.0,2.85
69.06899999999999,0.0,0.0,0.0,17.0,-5.0,2.86
69.23874999999998,0.0,0.0,0.0,16.95,-5.0,2.87
69.40799999999999,0.0,0.0,0.0,16.9,-5.0,2.88
69.57674999999999,0.0,0.0,0.0,16.85,-5.0,2.89
69.74499999999999,0.0,0.0,0.0,16.8,-5.0,2.9
69.91274999999999,0.0,0.0,0.0,16.75,-5.0,2.91
70.07999999999998,0.0,0.0,0.0,16.7,-5.0,2.92
70.24674999999998,0.0,0.0,0.0,16.65,-5.0,2.93
70.41299999999998,0.0,0.0,0.0,16.6,-5.0,2.94
70.57874999999999,0.0,0.0,0.0,16.55,-5.0,2.95
70.74399999999999,0.0,0.0,0.0,16.5,-5.0,2.96
70.90874999999998,0.0,0.0,0.0,16.45,-5.0,2.97
71.07299999999998,0.0,0.0,0.0,16.4,-5.0,2.98
71.23674999999997,0.0,0.0,0.0,16.35,-5.0,2.99
71.39999999999998,0.0,0.0,0.0,16.3,-5.0,3.0
71.56274999999998,0.0,0.0,0.0,16.25,-5.0,3.01
71.72499999999998,0.0,0.0,0.0,16.2,-5.0,3.02
71.88674999999998,0.0,0.0,0.0,16.15,-5.0,3.03
72.04799999999997,0.0,0.0,0.0,16.1,-5.0,3.04
72.20874999999997,0.0,0.0,0.0,16.05,-5.0,3.05
72.36899999999997,0.0,0.0,0.0,16.0,-5.0,3.06
72.52874999999997,0.0,0.0,0.0,15.95,-5.0,3.07
72.68799999999997,0.0,0.0,0.0,15.9,-5.0,3.08
72.84674999999997,0.0,0.0,0.0,15.85,-5.0,3.09
73.00499999999997,0.0,0.0,0.0,15.8,-5.0,3.1
73.16274999999996,0.0,0.0,0.0,15.75,-5.0,3.11
73.31999999999996,0.0,0.0,0.0,15.7,-5.0,3.12
73.47674999999997,0.0,0.0,0.0,15.65,-5.0,3.13
73.63299999999997,0.0,0.0,0.0,15.6,-5.0,3.14
73.78874999999996,0.0,0.0,0.0,15.55,-5.0,3.15
73.94399999999996,0.0,0.0,0.0,15.5,-5.0,3.16
74.09874999999997,0.0,0.0,0.0,15.45,-5.0,3.17
74.25299999999997,0.0,0.0,0.0,15.4,-5.0,3.18
74.40674999999997,0.0,0.0,0.0,15.35,-5.0,3.19
74.55999999999997,0.0,0.0,0.0,15.3,-5.0,3.2
74.71274999999997,0.0,0.0,0.0,15.25,-5.0,3.21
74.86499999999997,0.0,0.0,0.0,15.2,-5.0,3.22
75.01674999999997,0.0,0.0,0.0,15.15,-5.0,3.23
75.16799999999998,0.0,0.0,0.0,15.1,-5.0,3.24
75.31874999999998,0.0,0.0,0.0,15.05,-5.0,3.25
75.46899999999998,0.0,0.0,0.0,15.0,-5.0,3.26
75.61874999999998,0.0,0.0,0.0,14.95,-5.0,3.27
75.76799999999997,0.0,0.0,0.0,14.9,-5.0,3.28
75.91674999999998,0.0,0.0,0.0,14.85,-5.0,3.29
76.06499999999998,0.0,0.0,0.0,14.8,-5.0,3.3
76.21274999999999,0.0,0.0,0.0,14.75,-5.0,3.31
76.35999999999999,0.0,0.0,0.0,14.7,-5.0,3.32
76.50674999999998,0.0,0.0,0.0,14.65,-5.0,3.33
76.65299999999998,0.0,0.0,0.0,14.6,-5.0,3.34
76.79874999999998,0.0,0.0,0.0,14.55,-5.0,3.35
76.94399999999999,0.0,0.0,0.0,14.5,-5.0,3.36
77.08874999999999,0.0,0.0,0.0,14.45,-5.0,3.37
77.23299999999999,0.0,0.0,0.0,14.4,-5.0,3.38
77.37674999999999,0.0,0.0,0.0,14.35,-5.0,3.39
77.51999999999998,0.0,0.0,0.0,14.3,-5.0,3.4
77.66274999999999,0.0,0.0,0.0,14.25,-5.0,3.41
77.80499999999999,0.0,0.0,0.0,14.2,-5.0,3.42
77.94675,0.0,0.0,0.0,14.15,-5.0,3.43
78.088,0.0,0.0,0.0,14.1,-5.0,3.44
78.22874999999999,0.0,0.0,0.0,14.05,-5.0,3.45
78.36899999999999,0.0,0.0,0.0,14.0,-5.0,3.46
78.50874999999999,0.0,0.0,0.0,13.95,-5.0,3.47
78.648,0.0,0.0,0.0,13.9,-5.0,3.48
78.78675,0.0,0.0,0.0,13.85,-5.0,3.49
78.925,0.0,0.0,0.0,13.8,-5.0,3.5
79.06275,0.0,0.0,0.0,13.75,-5.0,3.51
79.19999999999999,0.0,0.0,0.0,13.7,-5.0,3.52
79.33675,0.0,0.0,0.0,13.65,-5.0,3.53
79.473,0.0,0.0,0.0,13.6,-5.0,3.54
79.60875,0.0,0.0,0.0,13.55,-5.0,3.55
79.744,0.0,0.0,0.0,13.5,-5.0,3.56
79.87875,0.0,0.0,0.0,13.45,-5.0,3.57
80.01299999999999,0.0,0.0,0.0,13.4,-5.0,3.58
80.14675,0.0,0.0,0.0,13.35,-5.0,3.59
80.28,0.0,0.0,0.0,13.3,-5.0,3.6
80.41275,0.0,0.0,0.0,13.25,-5.0,3.61
80.545,0.0,0.0,0.0,13.2,-5.0,3.62
80.67675,0.0,0.0,0.0,13.15,-5.0,3.63
80.80799999999999,0.0,0.0,0.0,13.1,-5.0,3.64
80.93875,0.0,0.0,0.0,13.05,-5.0,3.65
81.069,0.0,0.0,0.0,13.0,-5.0,3.66
81.19875,0.0,0.0,0.0,12.95,-5.0,3.67
81.328,0.0,0.0,0.0,12.9,-5.0,3.68
81.45675,0.0,0.0,0.0,12.85,-5.0,3.69
81.585,0.0,0.0,0.0,12.8,-5.0,3.7
81.71275,0.0,0.0,0.0,12.75,-5.0,3.71
81.84,0.0,0.0,0.0,12.7,-5.0,3.72
81.96675,0.0,0.0,0.0,12.65,-5.0,3.73
82.093,0.0,0.0,0.0,12.6,-5.0,3.74
82.21875,0.0,0.0,0.0,12.55,-5.0,3.75
82.344,0.0,0.0,0.0,12.5,-5.0,3.76
82.46875,0.0,0.0,0.0,12.45,-5.0,3.77
82.593,0.0,0.0,0.0,12.4,-5.0,3.78
82.71675,0.0,0.0,0.0,12.35,-5.0,3.79
82.84,0.0,0.0,0.0,12.3,-5.0,3.8
82.96275,0.0,0.0,0.0,12.25,-5.0,3.81
83.085,0.0,0.0,0.0,12.2,-5.0,3.82
83.20675,0.0,0.0,0.0,12.15,-5.0,3.83
83.328,0.0,0.0,0.0,12.1,-5.0,3.84
83.44875,0.0,0.0,0.0,12.05,-5.0,3.85
83.569,0.0,0.0,0.0,12.0,-5.0,3.86
83.68875,0.0,0.0,0.0,11.95,-5.0,3.87
83.80799999999999,0.0,0.0,0.0,11.9,-5.0,3.88
83.92675,0.0,0.0,0.0,11.85,-5.0,3.89
84.045,0.0,0.0,0.0,11.8,-5.0,3.9
84.16275,0.0,0.0,0.0,11.75,-5.0,3.91
84.28,0.0,0.0,0.0,11.7,-5.0,3.92
84.39675,0.0,0.0,0.0,11.65,-5.0,3.93
84.51299999999999,0.0,0.0,0.0,11.6,-5.0,3.94
84.62875,0.0,0.0,0.0,11.55,-5.0,3.95
84.744,0.0,0.0,0.0,11.5,-5.0,3.96
84.85875,0.0,0.0,0.0,11.45,-5.0,3.97
84.973,0.0,0.0,0.0,11.4,-5.0,3.98
85.08675,0.0,0.0,0.0,11.35,-5.0,3.99
85.19999999999999,0.0,0.0,0.0,11.3,-5.0,4.0
85.31275,0.0,0.0,0.0,11.25,-5.0,4.01
85.425,0.0,0.0,0.0,11.2,-5.0,4.02
85.53675,0.0,0.0,0.0,11.15,-5.0,4.03
85.648,0.0,0.0,0.0,11.1,-5.0,4.04
85.75874999999999,0.0,0.0,0.0,11.05,-5.0,4.05
85.86899999999999,0.0,0.0,0.0,11.0,-5.0,4.06
85.97874999999999,0.0,0.0,0.0,10.95,-5.0,4.07
86.088,0.0,0.0,0.0,10.9,-5.0,4.08
86.19675,0.0,0.0,0.0,10.85,-5.0,4.09
86.30499999999999,0.0,0.0,0.0,10.8,-5.0,4.1
86.41274999999999,0.0,0.0,0.0,10.75,-5.0,4.11
86.51999999999998,0.0,0.0,0.0,10.7,-5.0,4.12
86.62674999999999,0.0,0.0,0.0,10.65,-5.0,4.13
86.73299999999999,0.0,0.0,0.0,10.6,-5.0,4.14
86.83874999999999,0.0,0.0,0.0,10.55,-5.0,4.15
86.94399999999999,0.0,0.0,0.0,10.5,-5.0,4.16
87.04874999999998,0.0,0.0,0.0,10.45,-5.0,4.17
87.15299999999998,0.0,0.0,0.0,10.4,-5.0,4.18
87.25674999999998,0.0,0.0,0.0,10.35,-5.0,4.19
87.35999999999999,0.0,0.0,0.0,10.3,-5.0,4.2
87.46274999999999,0.0,0.0,0.0,10.25,-5.0,4.21
87.56499999999998,0.0,0.0,0.0,10.2,-5.0,4.22
87.66674999999998,0.0,0.0,0.0,10.15,-5.0,4.23
87.76799999999997,0.0,0.0,0.0,10.1,-5.0,4.24
87.86874999999998,0.0,0.0,0.0,10.05,-5.0,4.25
87.96899999999998,0.0,0.0,0.0,10.0,-5.0,4.26
88.06874999999998,0.0,0.0,0.0,9.95,-5.0,4.27
88.16799999999998,0.0,0.0,0.0,9.9,-5.0,4.28
88.26674999999997,0.0,0.0,0.0,9.85,-5.0,4.29
88.36499999999997,0.0,0.0,0.0,9.8,-5.0,4.3
88.46274999999997,0.0,0.0,0.0,9.75,-5.0,4.31
88.55999999999997,0.0,0.0,0.0,9.7,-5.0,4.32
88.65674999999997,0.0,0.0,0.0,9.65,-5.0,4.33
88.75299999999997,0.0,0.0,0.0,9.6,-5.0,4.34
88.84874999999997,0.0,0.0,0.0,9.55,-5.0,4.35
88.94399999999996,0.0,0.0,0.0,9.5,-5.0,4.36
