long,lat,alt,gradient,speed,acceleration,time
0.17875,0.0,0.0,0.0,17.85,-5.0,0.01
0.357,0.0,0.0,0.0,17.8,-5.0,0.02
0.5347500000000001,0.0,0.0,0.0,17.75,-5.0,0.03
0.7120000000000001,0.0,0.0,0.0,17.7,-5.0,0.04
0.88875,0.0,0.0,0.0,17.65,-5.0,0.05
1.065,0.0,0.0,0.0,17.6,-5.0,0.06
1.24075,0.0,0.0,0.0,17.55,-5.0,0.07
1.416,0.0,0.0,0.0,17.5,-5.0,0.08
1.5907499999999999,0.0,0.0,0.0,17.45,-5.0,0.09
1.765,0.0,0.0,0.0,17.4,-5.0,0.1
1.93875,0.0,0.0,0.0,17.35,-5.0,0.11
2.112,0.0,0.0,0.0,17.3,-5.0,0.12
2.2847500000000003,0.0,0.0,0.0,17.25,-5.0,0.13
2.4570000000000003,0.0,0.0,0.0,17.2,-5.0,0.14
2.62875,0.0,0.0,0.0,17.15,-5.0,0.15
2.8000000000000003,0.0,0.0,0.0,17.1,-5.0,0.16
2.9707500000000002,0.0,0.0,0.0,17.05,-5.0,0.17
3.141,0.0,0.0,0.0,17.0,-5.0,0.18
3.31075,0.0,0.0,0.0,16.95,-5.0,0.19
3.48,0.0,0.0,0.0,16.9,-5.0,0.2
3.64875,0.0,0.0,0.0,16.85,-5.0,0.21
3.817,0.0,0.0,0.0,16.8,-5.0,0.22
3.98475,0.0,0.0,0.0,16.75,-5.0,0.23
4.152,0.0,0.0,0.0,16.7,-5.0,0.24
4.3187500000000005,0.0,0.0,0.0,16.65,-5.0,0.25
4.485,0.0,0.0,0.0,16.6,-5.0,0.26
4.65075,0.0,0.0,0.0,16.55,-5.0,0.27
4.816000000000001,0.0,0.0,0.0,16.5,-5.0,0.28
4.9807500000000005,0.0,0.0,0.0,16.45,-5.0,0.29
5.1450000000000005,0.0,0.0,0.0,16.4,-5.0,0.3
5.308750000000001,0.0,0.0,0.0,16.35,-5.0,0.31
5.472,0.0,0.0,0.0,16.3,-5.0,0.32
5.63475,0.0,0.0,0.0,16.25,-5.0,0.33
5.797000000000001,0.0,0.0,0.0,16.2,-5.0,0.34
5.95875,0.0,0.0,0.0,16.15,-5.0,0.35
6.12,0.0,0.0,0.0,16.1,-5.0,0.36
6.28075,0.0,0.0,0.0,16.05,-5.0,0.37
6.441000000000001,0.0,0.0,0.0,16.0,-5.0,0.38
6.600750000000001,0.0,0.0,0.0,15.95,-5.0,0.39
6.760000000000001,0.0,0.0,0.0,15.9,-5.0,0.4
6.918750000000001,0.0,0.0,0.0,15.85,-5.0,0.41
7.077000000000001,0.0,0.0,0.0,15.8,-5.0,0.42
7.234750000000001,0.0,0.0,0.0,15.75,-5.0,0.43
7.392000000000001,0.0,0.0,0.0,15.7,-5.0,0.44
7.548750000000001,0.0,0.0,0.0,15.65,-5.0,0.45
7.705000000000001,0.0,0.0,0.0,15.6,-5.0,0.46
7.860750000000001,0.0,0.0,0.0,15.55,-5.0,0.47
8.016000000000002,0.0,0.0,0.0,15.5,-5.0,0.48
8.170750000000002,0.0,0.0,0.0,15.45,-5.0,0.49
8.325000000000001,0.0,0.0,0.0,15.4,-5.0,0.5
8.478750000000002,0.0,0.0,0.0,15.35,-5.0,0.51
8.632000000000001,0.0,0.0,0.0,15.3,-5.0,0.52
8.78475,0.0,0.0,0.0,15.25,-5.0,0.53
8.937000000000001,0.0,0.0,0.0,15.2,-5.0,0.54
9.088750000000001,0.0,0.0,0.0,15.15,-5.0,0.55
9.24,0.0,0.0,0.0,15.1,-5.0,0.56
9.39075,0.0,0.0,0.0,15.05,-5.0,0.57
9.541,0.0,0.0,0.0,15.0,-5.0,0.58
9.69075,0.0,0.0,0.0,14.95,-5.0,0.59
9.84,0.0,0.0,0.0,14.9,-5.0,0.6
9.98875,0.0,0.0,0.0,14.85,-5.0,0.61
10.137,0.0,0.0,0.0,14.8,-5.0,0.62
10.28475,0.0,0.0,0.0,14.75,-5.0,0.63
10.432,0.0,0.0,0.0,14.7,-5.0,0.64
10.578750000000001,0.0,0.0,0.0,14.65,-5.0,0.65
10.725000000000001,0.0,0.0,0.0,14.6,-5.0,0.66
10.870750000000001,0.0,0.0,0.0,14.55,-5.0,0.67
11.016000000000002,0.0,0.0,0.0,14.5,-5.0,0.68
11.160750000000002,0.0,0.0,0.0,14.45,-5.0,0.69
11.305000000000001,0.0,0.0,0.0,14.4,-5.0,0.7
11.448750000000002,0.0,0.0,0.0,14.35,-5.0,0.71
11.592000000000002,0.0,0.0,0.0,14.3,-5.0,0.72
11.734750000000002,0.0,0.0,0.0,14.25,-5.0,0.73
11.877000000000002,0.0,0.0,0.0,14.2,-5.0,0.74
12.018750000000002,0.0,0.0,0.0,14.15,-5.0,0.75
12.160000000000002,0.0,0.0,0.0,14.1,-5.0,0.76
12.300750000000003,0.0,0.0,0.0,14.05,-5.0,0.77
12.441000000000003,0.0,0.0,0.0,14.0,-5.0,0.78
12.580750000000002,0.0,0.0,0.0,13.95,-5.0,0.79
12.720000000000002,0.0,0.0,0.0,13.9,-5.0,0.8
12.858750000000002,0.0,0.0,0.0,13.85,-5.0,0.81
12.997000000000002,0.0,0.0,0.0,13.8,-5.0,0.82
13.134750000000002,0.0,0.0,0.0,13.75,-5.0,0.83
13.272000000000002,0.0,0.0,0.0,13.7,-5.0,0.84
13.408750000000001,0.0,0.0,0.0,13.65,-5.0,0.85
13.545000000000002,0.0,0.0,0.0,13.6,-5.0,0.86
13.680750000000002,0.0,0.0,0.0,13.55,-5.0,0.87
13.816,0.0,0.0,0.0,13.5,-5.0,0.88
13.950750000000001,0.0,0.0,0.0,13.45,-5.0,0.89
14.085,0.0,0.0,0.0,13.4,-5.0,0.9
14.21875,0.0,0.0,0.0,13.35,-5.0,0.91
14.352,0.0,0.0,0.0,13.3,-5.0,0.92
14.48475,0.0,0.0,0.0,13.25,-5.0,0.93
14.617,0.0,0.0,0.0,13.2,-5.0,0.94
