long,lat,alt,gradient,speed,acceleration,time
0.26775000000000004,0.0,0.0,0.0,26.75,-5.0,0.01
0.5350000000000001,0.0,0.0,0.0,26.7,-5.0,0.02
0.8017500000000002,0.0,0.0,0.0,26.65,-5.0,0.03
1.0680000000000003,0.0,0.0,0.0,26.6,-5.0,0.04
1.3337500000000002,0.0,0.0,0.0,26.55,-5.0,0.05
1.5990000000000002,0.0,0.0,0.0,26.5,-5.0,0.06
1.8637500000000002,0.0,0.0,0.0,26.45,-5.0,0.07
2.128,0.0,0.0,0.0,26.4,-5.0,0.08
2.39175,0.0,0.0,0.0,26.35,-5.0,0.09
2.6550000000000002,0.0,0.0,0.0,26.3,-5.0,0.1
2.9177500000000003,0.0,0.0,0.0,26.25,-5.0,0.11
3.18,0.0,0.0,0.0,26.2,-5.0,0.12
3.4417500000000003,0.0,0.0,0.0,26.15,-5.0,0.13
3.7030000000000003,0.0,0.0,0.0,26.1,-5.0,0.14
3.96375,0.0,0.0,0.0,26.05,-5.0,0.15
4.224,0.0,0.0,0.0,26.0,-5.0,0.16
4.483750000000001,0.0,0.0,0.0,25.95,-5.0,0.17
4.743,0.0,0.0,0.0,25.9,-5.0,0.18
5.00175,0.0,0.0,0.0,25.85,-5.0,0.19
5.260000000000001,0.0,0.0,0.0,25.8,-5.0,0.2
5.51775,0.0,0.0,0.0,25.75,-5.0,0.21
5.775,0.0,0.0,0.0,25.7,-5.0,0.22
6.031750000000001,0.0,0.0,0.0,25.65,-5.0,0.23
6.288,0.0,0.0,0.0,25.6,-5.0,0.24
6.54375,0.0,0.0,0.0,25.55,-5.0,0.25
6.799,0.0,0.0,0.0,25.5,-5.0,0.26
7.053750000000001,0.0,0.0,0.0,25.45,-5.0,0.27
7.308000000000001,0.0,0.0,0.0,25.4,-5.0,0.28
7.561750000000001,0.0,0.0,0.0,25.35,-5.0,0.29
7.815000000000001,0.0,0.0,0.0,25.3,-5.0,0.3
8.067750000000002,0.0,0.0,0.0,25.25,-5.0,0.31
8.320000000000002,0.0,0.0,0.0,25.2,-5.0,0.32
8.571750000000002,0.0,0.0,0.0,25.15,-5.0,0.33
8.823000000000002,0.0,0.0,0.0,25.1,-5.0,0.34
9.073750000000002,0.0,0.0,0.0,25.05,-5.0,0.35
9.324000000000002,0.0,0.0,0.0,25.0,-5.0,0.36
9.573750000000002,0.0,0.0,0.0,24.95,-5.0,0.37
9.823000000000002,0.0,0.0,0.0,24.9,-5.0,0.38
10.071750000000002,0.0,0.0,0.0,24.85,-5.0,0.39
10.320000000000002,0.0,0.0,0.0,24.8,-5.0,0.4
10.567750000000002,0.0,0.0,0.0,24.75,-5.0,0.41
10.815000000000001,0.0,0.0,0.0,24.7,-5.0,0.42
11.061750000000002,0.0,0.0,0.0,24.65,-5.0,0.43
11.308000000000002,0.0,0.0,0.0,24.6,-5.0,0.44
11.55375,0.0,0.0,0.0,24.55,-5.0,0.45
11.799000000000001,0.0,0.0,0.0,24.5,-5.0,0.46
12.043750000000001,0.0,0.0,0.0,24.45,-5.0,0.47
12.288,0.0,0.0,0.0,24.4,-5.0,0.48
12.53175,0.0,0.0,0.0,24.35,-5.0,0.49
12.775,0.0,0.0,0.0,24.3,-5.0,0.5
13.01775,0.0,0.0,0.0,24.25,-5.0,0.51
13.26,0.0,0.0,0.0,24.2,-5.0,0.52
13.50175,0.0,0.0,0.0,24.15,-5.0,0.53
13.743,0.0,0.0,0.0,24.1,-5.0,0.54
13.98375,0.0,0.0,0.0,24.05,-5.0,0.55
14.224,0.0,0.0,0.0,24.0,-5.0,0.56
14.463750000000001,0.0,0.0,0.0,23.95,-5.0,0.57
14.703000000000001,0.0,0.0,0.0,23.9,-5.0,0.58
14.94175,0.0,0.0,0.0,23.85,-5.0,0.59
15.180000000000001,0.0,0.0,0.0,23.8,-5.0,0.6
15.417750000000002,0.0,0.0,0.0,23.75,-5.0,0.61
15.655000000000001,0.0,0.0,0.0,23.7,-5.0,0.62
15.891750000000002,0.0,0.0,0.0,23.65,-5.0,0.63
16.128,0.0,0.0,0.0,23.6,-5.0,0.64
16.36375,0.0,0.0,0.0,23.55,-5.0,0.65
16.599,0.0,0.0,0.0,23.5,-5.0,0.66
16.833750000000002,0.0,0.0,0.0,23.45,-5.0,0.67
17.068,0.0,0.0,0.0,23.4,-5.0,0.68
17.301750000000002,0.0,0.0,0.0,23.35,-5.0,0.69
17.535000000000004,0.0,0.0,0.0,23.3,-5.0,0.7
17.767750000000003,0.0,0.0,0.0,23.25,-5.0,0.71
18.000000000000004,0.0,0.0,0.0,23.2,-5.0,0.72
18.231750000000005,0.0,0.0,0.0,23.15,-5.0,0.73
18.463000000000005,0.0,0.0,0.0,23.1,-5.0,0.74
18.693750000000005,0.0,0.0,0.0,23.05,-5.0,0.75
18.924000000000007,0.0,0.0,0.0,23.0,-5.0,0.76
19.153750000000006,0.0,0.0,0.0,22.95,-5.0,0.77
19.383000000000006,0.0,0.0,0.0,22.9,-5.0,0.78
19.611750000000008,0.0,0.0,0.0,22.85,-5.0,0.79
19.840000000000007,0.0,0.0,0.0,22.8,-5.0,0.8
20.067750000000007,0.0,0.0,0.0,22.75,-5.0,0.81
20.29500000000001,0.0,0.0,0.0,22.7,-5.0,0.82
20.521750000000008,0.0,0.0,0.0,22.65,-5.0,0.83
20.748000000000008,0.0,0.0,0.0,22.6,-5.0,0.84
20.97375000000001,0.0,0.0,0.0,22.55,-5.0,0.85
21.19900000000001,0.0,0.0,0.0,22.5,-5.0,0.86
21.42375000000001,0.0,0.0,0.0,22.45,-5.0,0.87
21.64800000000001,0.0,0.0,0.0,22.4,-5.0,0.88
21.87175000000001,0.0,0.0,0.0,22.35,-5.0,0.89
22.09500000000001,0.0,0.0,0.0,22.3,-5.0,0.9
22.31775000000001,0.0,0.0,0.0,22.25,-5.0,0.91
22.54000000000001,0.0,0.0,0.0,22.2,-5.0,0.92
22.76175000000001,0.0,0.0,0.0,22.15,-5.0,0.93
22.98300000000001,0.0,0.0,0.0,22.1,-5.0,0.94
23.20375000000001,0.0,0.0,0.0,22.05,-5.0,0.95
23.42400000000001,0.0,0.0,0.0,22.0,-5.0,0.96
23.64375000000001,0.0,0.0,0.0,21.95,-5.0,0.97
23.86300000000001,0.0,0.0,0.0,21.9,-5.0,0.98
24.08175000000001,0.0,0.0,0.0,21.85,-5.0,0.99
24.30000000000001,0.0,0.0,0.0,21.8,-5.0,1.0
