long,lat,alt,gradient,speed,acceleration,time
5.984999999999999,0.0,0.0,0.0,4.4,-5.0,0.9
6.02875,0.0,0.0,0.0,4.35,-5.0,0.91
6.071999999999999,0.0,0.0,0.0,4.3,-5.0,0.92
6.114749999999999,0.0,0.0,0.0,4.25,-5.0,0.93
6.156999999999999,0.0,0.0,0.0,4.2,-5.0,0.94
6.1987499999999995,0.0,0.0,0.0,4.15,-5.0,0.95
6.239999999999999,0.0,0.0,0.0,4.1,-5.0,0.96
6.280749999999999,0.0,0.0,0.0,4.05,-5.0,0.97
6.321,0.0,0.0,0.0,4.0,-5.0,0.98
6.3607499999999995,0.0,0.0,0.0,3.95,-5.0,0.99
6.3999999999999995,0.0,0.0,0.0,3.9,-5.0,1.0
6.43875,0.0,0.0,0.0,3.85,-5.0,1.01
6.476999999999999,0.0,0.0,0.0,3.8,-5.0,1.02
6.514749999999999,0.0,0.0,0.0,3.75,-5.0,1.03
6.552,0.0,0.0,0.0,3.7,-5.0,1.04
6.588749999999999,0.0,0.0,0.0,3.65,-5.0,1.05
6.624999999999999,0.0,0.0,0.0,3.6,-5.0,1.06
6.660749999999999,0.0,0.0,0.0,3.55,-5.0,1.07
6.695999999999999,0.0,0.0,0.0,3.5,-5.0,1.08
6.730749999999999,0.0,0.0,0.0,3.45,-5.0,1.09
6.764999999999999,0.0,0.0,0.0,3.4,-5.0,1.1
6.798749999999999,0.0,0.0,0.0,3.35,-5.0,1.11
6.831999999999999,0.0,0.0,0.0,3.3,-5.0,1.12
6.864749999999999,0.0,0.0,0.0,3.25,-5.0,1.13
6.896999999999999,0.0,0.0,0.0,3.2,-5.0,1.14
6.928749999999999,0.0,0.0,0.0,3.15,-5.0,1.15
6.959999999999999,0.0,0.0,0.0,3.1,-5.0,1.16
6.990749999999999,0.0,0.0,0.0,3.05,-5.0,1.17
7.020999999999999,0.0,0.0,0.0,3.0,-5.0,1.18
7.050749999999999,0.0,0.0,0.0,2.95,-5.0,1.19
7.079999999999999,0.0,0.0,0.0,2.9,-5.0,1.2
7.108749999999999,0.0,0.0,0.0,2.85,-5.0,1.21
7.136999999999999,0.0,0.0,0.0,2.8,-5.0,1.22
7.164749999999999,0.0,0.0,0.0,2.75,-5.0,1.23
7.191999999999999,0.0,0.0,0.0,2.7,-5.0,1.24
7.218749999999999,0.0,0.0,0.0,2.65,-5.0,1.25
7.244999999999999,0.0,0.0,0.0,2.6,-5.0,1.26
7.27075,0.0,0.0,0.0,2.55,-5.0,1.27
7.295999999999999,0.0,0.0,0.0,2.5,-5.0,1.28
7.320749999999999,0.0,0.0,0.0,2.45,-5.0,1.29
7.345,0.0,0.0,0.0,2.4,-5.0,1.3
7.3687499999999995,0.0,0.0,0.0,2.35,-5.0,1.31
7.3919999999999995,0.0,0.0,0.0,2.3,-5.0,1.32
7.41475,0.0,0.0,0.0,2.25,-5.0,1.33
7.436999999999999,0.0,0.0,0.0,2.2,-5.0,1.34
7.458749999999999,0.0,0.0,0.0,2.15,-5.0,1.35
7.4799999999999995,0.0,0.0,0.0,2.1,-5.0,1.36
7.500749999999999,0.0,0.0,0.0,2.05,-5.0,1.37
7.520999999999999,0.0,0.0,0.0,2.0,-5.0,1.38
7.540749999999999,0.0,0.0,0.0,1.95,-5.0,1.39
7.56,0.0,0.0,0.0,1.9,-5.0,1.4
7.578749999999999,0.0,0.0,0.0,1.85,-5.0,1.41
7.5969999999999995,0.0,0.0,0.0,1.8,-5.0,1.42
7.61475,0.0,0.0,0.0,1.75,-5.0,1.43
7.632,0.0,0.0,0.0,1.7,-5.0,1.44
7.64875,0.0,0.0,0.0,1.65,-5.0,1.45
7.665,0.0,0.0,0.0,1.6,-5.0,1.46
7.68075,0.0,0.0,0.0,1.55,-5.0,1.47
7.696,0.0,0.0,0.0,1.5,-5.0,1.48
7.71075,0.0,0.0,0.0,1.45,-5.0,1.49
7.725,0.0,0.0,0.0,1.4,-5.0,1.5
7.73875,0.0,0.0,0.0,1.35,-5.0,1.51
7.752,0.0,0.0,0.0,1.3,-5.0,1.52
7.764749999999999,0.0,0.0,0.0,1.25,-5.0,1.53
7.776999999999999,0.0,0.0,0.0,1.2,-5.0,1.54
7.788749999999999,0.0,0.0,0.0,1.15,-5.0,1.55
7.8,0.0,0.0,0.0,1.1,-5.0,1.56
7.81075,0.0,0.0,0.0,1.05,-5.0,1.57
7.821,0.0,0.0,0.0,1.0,-5.0,1.58
7.83075,0.0,0.0,0.0,0.95,-5.0,1.59
7.84,0.0,0.0,0.0,0.9,-5.0,1.6
7.84875,0.0,0.0,0.0,0.85,-5.0,1.61
7.857,0.0,0.0,0.0,0.8,-5.0,1.62
7.86475,0.0,0.0,0.0,0.75,-5.0,1.63
7.872,0.0,0.0,0.0,0.7,-5.0,1.64
7.87875,0.0,0.0,0.0,0.65,-5.0,1.65
7.885,0.0,0.0,0.0,0.6,-5.0,1.66
7.89075,0.0,0.0,0.0,0.55,-5.0,1.67
7.896,0.0,0.0,0.0,0.5,-5.0,1.68
7.9007499999999995,0.0,0.0,0.0,0.45,-5.0,1.69
7.904999999999999,0.0,0.0,0.0,0.4,-5.0,1.7
7.9087499999999995,0.0,0.0,0.0,0.35,-5.0,1.71
7.912,0.0,0.0,0.0,0.3,-5.0,1.72
7.91475,0.0,0.0,0.0,0.25,-5.0,1.73
7.917,0.0,0.0,0.0,0.2,-5.0,1.74
7.91875,0.0,0.0,0.0,0.15,-5.0,1.75
7.92,0.0,0.0,0.0,0.1,-5.0,1.76
7.92075,0.0,0.0,0.0,0.05,-5.0,1.77
7.921,0.0,0.0,0.0,0,-5.0,1.78
